ClusterIdx,OriginalLabel,PredictedLabel,TextLength,Std,Text,Mean
1,2,2,119,0.21777528524398804,7년 사용한TV가 토요일 오전에  고장  AS 하고 사용하려다  삼성  TV 가 1등급 이고 가격도 넘 좋아  AS포기하고 새것으로 구매 배송  주말포함4일  소요  아주 맘에 들어요  역쉬  삼성!   잘 쓸께요,6.247329235076904
1,2,2,119,0.20934753119945526,배송잘받았구요 티비늠 엘지라 고민없이 주문했어요 사운드바사용할라했는데 티지가 커서 티비아래놓으？ 화면을 가려서 못쓰는데 문제는 티비 스피커가 좋아서 사운드바 필요없어서 그냔 티비만 보는중입니다 정말잘규매한둣헙니다 ,6.225811004638672
1,2,2,119,0.22766247391700745,토욜 주문하고 다음주 목욜 설치 받았습니다 최저가보다 조금 더주더라도 lg공식몰이고 믿을 수 있는 ssg에서 구매했구요카드 할인 받아서 차액도 크지않아서 굿~올레드 55사이즈가 할인폭이 커서 가격대비 만족도가 커요,6.284155368804932
1,2,2,119,0.26526525616645813,딸 아이가 예쁘다고 해서 사줬는데  예뻐요9살 아이가 하기엔 줄이랑 조금 크긴 하지만 그래도 끈 묶고 씌워주면 되니 저는 만족 합니다 재구매 의향 있고 마스크에 KF94 찍혀 있고 날개 모양도 너무 귀염뽀작 입니다,6.2487053871154785
1,2,2,119,0.23259973526000977,"코로나도 그렇고, 미세먼지도 심하고, 곧 황사도 올꺼라서 한꺼번에 넉넉히 구매했어요~ 중국은 정작 줘야 할 금메달은 안 주고, 필요 없는 코로나, 미세먼지, 황사 3종 세트를 주네요~마스크 잘 쓸게요~감사합니다^^",6.204619884490967
1,2,2,118,0.2285805344581604,부모님 집 티비가 너무 오래 되서 바꿔드리게 되었는데배송도 생각보다 빨리오고 설치까지 해주셨어요부모님이 화질도 좋고 소리가 노래방 온것 처럼 잘들린다고 좋아하시네요저렴하게 너무 잘 산것 같아 뿌듯하네요감사합니다.,6.228945255279541
1,2,2,118,0.22932879626750946,한달 사용후기입니다.사무실에서 사용중인데노트북 무선연결이 잘되서 회의 때 편리합니다. 유튜브도 바로 시청 가능하고 삼성비지니스TV 앱을 사용하면 제품홍보용 화면 구성도 가능합니다여러모로 만족하며 사용하고 있습니다,6.291245937347412
1,2,2,118,0.21719016134738922,얼마나 싸고 좋은지요어른집에 설치하는 거였는데 어른들 불편하실까봐 다 배려해주시고 사전 전화까지 해주신 사장님감사합니다설치기사님 넘 잘해주셔서 어른들 넘 좋아하셨어요젤싸고 좋은 물건 넘 감사드립니다 사업번창하세요,6.190899848937988
1,2,2,118,0.23171424865722656,배송이 엄청 빨랐어요금욜시켰는데 일욜전화오고 월욜아침 설치됨주말이라 월욜 전화올줄알았는데~~엄청 빠르네요아주 크고 좋습니다화면도 옆에서봐도 선명함이 살아있어요시골 어머님댁 시드렸는데 좋아하셔요빛 반사도없어 좋아요,6.192857265472412
1,2,2,118,0.23625434935092926,이가격에 UHD TV 를 구매하긴 힘들었어요한참 쇼핑을로 알아보고 구매했습니다여자들은 hud 화질을 모르더라고요 그냥 금액만 보고 예산과 합의를 보는데tv는 화질이죠 금액도 저렴하면서 화질좋은 tv로 추천 합니다,6.241856098175049
1,2,2,118,0.2324104756116867,QUQU 크린숨 마스크 강추 KF94마스크가 많이 나와있어서 검색해 봤는데 사이즈나 질 면 가격 모두 만족합니다 숨쉬기 편하고 입술이 마스크에 붙지도 않고 피부가 가렵거나 하지도 않아요 직원들과 나눠쓰려고 샀어요,6.185415744781494
1,2,2,118,0.1994738131761551,아기 피부가 닿는 안쪽면이 너무 부드럽고 좋아요~ 보풀이 나지않는 재질이라 가렵거나 하는것도 없을거 같아 너무 맘에 듭니다~ 미세하게 큰데 이정도도 감지덕지에요~! 늘 끈을 묶어줬었는데 드디어 딱맞는 제품이 ㅎㅎ,6.263566493988037
1,2,2,118,0.20150864124298096,사이즈가 잘못와서 교환하느라 오래걸렸지만 너무 예뻐요오 ㅠㅠㅠ 남자친구 생일선물로 사줬는데 m이 딱 깔끔하게 예쁘네요! 키는 184/78 입니다!! L도 맞긴한데 더 어벙한 느낌? 깔끔한 느낌 원하시면 m하세용!,6.183332920074463
1,2,2,118,0.22761750221252441,"강아지가 6kg 정도 나가서 아침 3개, 저녁 3개 줘야하는데 사실 아침에 3개 주고 저녁에는 잊고 주지 못하는 떄가 더 많았어요 ㅠ 그럼에도 불구하고 눈물이 정말 많이 줄었어요 ㅎㅎ 꾸준히 재구매하는 상품입니당",6.231197357177734
1,2,2,118,0.23438230156898499,고구마 정말 크기도 좋고 예쁘게 생겼어요. 수확하고 키우시느라 고생하셨습니다. 다만 썩은 것을 두개나 주셨네요.  이것은 포장하시는 분이 고구마가 썩은 것을 구별하지 못한것 같아요. 저는 보자 마자 알았는데...,6.33242654800415
